"Protein","Adjusted_linear_model","linear_modeling_pvalue","spearman","spearman_pvalue","log_lm_pvalue","log_spear_pvalue"
"PAWR_9565.6","~ PGA",0.558099728021721,0.140711864134755,0.458290947742161,0.253288189127659,0.338858720945164
"FCAMR_9568.289","~ PGA",0.331316230410406,-0.0477334458720792,0.802216031215108,0.479757288521832,0.0957086634729293
"SCAR3.region.1_9569.14","~ PGA + Age",0.290136585895966,-0.12668592269367,0.504708999920509,0.537397503700281,0.296958950901414
"TXD11.C.term_9573.108","~ PGA",0.448464251187308,0.00713481853281898,0.970151025968844,0.348272170525953,0.0131606527034832
"BIN1_9574.11","~ PGA",0.249984331330912,-0.237309880188678,0.20669716712508,0.602087211447072,0.684665475527412
"MNX1_9576.58","~ PGA",0.441913914783333,0.0902637199192398,0.635245009551615,0.354662323356295,0.197058738056749
"SYT2_9577.26","~ PGA",0.226449013828239,0.0871062616301839,0.647168294609032,0.64502956630311,0.188982767374814
"MANS4_9578.263","~ PGA",0.669405026831487,-0.0701297072054244,0.712687980298731,0.17431103067412,0.147100565650856
"TMG4_9579.59","~ PGA",0.463430363751451,-0.100217613845171,0.598249177490182,0.334015514832408,0.223117889808918
"Laminin.gamma.2_9580.5","~ PGA + Smoking",0.320658835593413,-0.238920031899933,0.203542416200609,0.493956788815209,0.691345074387922
"PRP6.region.2_9581.4","~ PGA",0.47272530677503,-0.00339337292929473,0.985801182025422,0.325391147647243,0.00621066543995737
"SUSD1_9582.93","~ PGA",0.405674935378998,0.135282467447883,0.475985299551831,0.391821824346113,0.322406459930994
"RNF24_9583.17","~ PGA",0.879636472037865,-0.25337184538734,0.176704282729976,0.0556967719483456,0.752752924497445
"ACAM.CD_9585.80","~ PGA + Age",0.228566166917794,-0.229165785158371,0.223167234204413,0.640988054817136,0.651369568913689
"COX7R_9590.10","~ PGA",0.998522539664255,0.209257997306508,0.267087765408874,0.00064212734678192,0.573346005415952
"ZNT5_9594.30","~ PGA",0.229274269146998,0.0739755298586251,0.697648310952689,0.639644682271839,0.156363452883838
"B4GT2_9595.11","~ PGA",0.853615195397859,-0.162881900606147,0.38979089974868,0.0687378625401207,0.409168304354023
"CSMD1_9598.23","~ PGA",0.132506235731855,-0.288210474128099,0.122467323128467,0.877763683385954,0.911979774794182
"PIANP_9599.6","~ PGA + Age",0.212525082509643,-0.0399331303317596,0.834048403047787,0.672589806542187,0.078808744845979
"THS7A.TSP.type.1.domain.17_9600.55","~ PGA",0.37982044174689,0.0380100050749893,0.841938218714449,0.42042166545742,0.0747197757875388
"IL22RA1_9603.9","~ PGA",0.34670436684259,0.132115319380542,0.486468010887328,0.460040688243527,0.312945712747904
"Cadherin.11.ECD_9604.14","~ PGA",0.367751434208063,-0.223736388471499,0.234627438363623,0.434445624875258,0.629621200945499
"P210L_9606.4","~ PGA + Age",0.303854640673786,0.0228487110572512,0.904605745595205,0.517334126426663,0.0435406581638692
"CD040_9607.39","~ PGA",0.705414132682195,0.0619925082770659,0.744853938841733,0.151555843669936,0.127928881310914
"ZN275_9609.25","~ PGA",0.321499123633515,0.122613875178516,0.518609772469619,0.492820206570699,0.285159303822659
"VITRN_9627.15","~ PGA",0.423984977528126,-0.184147037629727,0.329996206465393,0.372649530888916,0.481491052608828
"TIGIT_9638.2","~ PGA",0.444742828318705,-0.158122292585913,0.403976951812817,0.351891046384509,0.393643412082585
"PGFRL_9713.67","~ PGA",0.910369574772309,-0.0445662978047375,0.81510650211586,0.0407822651507804,0.0887856424755301
"IGSF3_9715.15","~ PGA",0.579894823544479,-0.280292603959745,0.133549446459874,0.236650767982432,0.87435790771689
"MMP.16_9719.145","~ PGA",0.505230740614349,0.0545201917306687,0.774768312564816,0.296510232794021,0.110828149903964
"EMILIN.3_9723.105","~ PGA + Smoking",0.330755361708782,-0.076237778478155,0.688853182778591,0.480493106954025,0.161873330637369
"CIP1_9728.4","~ PGA",0.607893382075642,-0.140033189548896,0.460483475851037,0.21617258460318,0.33678594956153
"GHDC_9730.22","~ PGA",0.404829267405505,0.27689923103045,0.138516909774814,0.392728097420144,0.858497205851399
"TACT_9735.44","~ PGA",0.263584695504318,-0.0958168877932022,0.61449178239454,0.579079809749429,0.211483920563644
"FAF2_9738.7","~ PGA",0.502535753801956,-0.1289481713132,0.497067433997426,0.298833034153223,0.303584689282066
"MSH2_9739.4","~ PGA",0.841917759037175,-0.0423040491852076,0.8243432425446,0.0747303295701183,0.08389191778832
"BAT1_9742.59","~ PGA + Prednisone",0.737612397832633,-0.00859654475421332,0.964039382761971,0.132171792245845,0.0159052240153824
"DNJA4_9744.139","~ PGA + Prednisone",0.271554104028383,0.00407295372358042,0.982958001296992,0.566143629279339,0.00746503780837575
"IF4E2_9745.20","~ PGA",0.706444102473647,0.050674369077468,0.790291622532351,0.150922196090925,0.102212621764756
"MARK3_9747.48","~ PGA + Smoking",0.133740953738689,-0.218105029120772,0.246923264408989,0.873735584067381,0.60743799014718
"GSTM3.3_9748.31","~ PGA",0.713304372903711,0.0202493777036401,0.915417067347848,0.14672511353416,0.0383809946988739
"L.plastin_9749.190","~ PGA",0.119535827426323,0.11380376519476,0.549310721033866,0.922501907924711,0.260181924662582
"S100A4_9750.7","~ PGA",0.797691944587851,-0.0201340127138154,0.915897258327445,0.0981647936059225,0.0381532410090194
"NSEP1_9751.72","~ PGA",0.894122399175059,0.00610807127273052,0.974444983942552,0.0486030252222937,0.0112426756275742
"Ezrin_9753.17","~ PGA",0.807349840873596,-0.0200253558076037,0.916349554360906,0.0929382359865105,0.0379388270183402
"Quinone.reductase.2_9754.33","~ PGA",0.0929531606202715,0.195684505589329,0.300049482390247,1.03173583863435,0.52280711809053
"DBNL_9755.19","~ PGA",0.982296463895455,0.0610807127273052,0.74848571802841,0.00775741933860527,0.125816482081955
"TAGL_9756.6","~ PGA + Age",0.922082441601428,0.0341599541549003,0.857777869808189,0.0352302477837332,0.0666251625084231
"ENAH_9757.29","~ PGA",0.771857910613896,0.0671962589718561,0.724231448168428,0.112462640487926,0.14012262082047
"RS4X_9758.17","~ PGA",0.840847802516422,0.0779431354067489,0.682249237384062,0.0752826064719947,0.166056941110728
"INDO_9759.13","~ PGA",0.44549733840171,-0.0812147254411206,0.669644632767891,0.351154886286822,0.174155607704738
"JNK2_9760.13","~ PGA",0.721882845200556,-0.049995694491609,0.793039397383676,0.141533278623368,0.100705236842145
"LDHA_9761.89","~ PGA",0.99574562409265,0.0701297072054244,0.712687980298732,0.00185159346655444,0.147100565650856
"VASP_9762.14","~ PGA + Prednisone",0.577729627755301,0.0636329218317577,0.738333525153944,0.238275359928384,0.131747411329935
"HNRPF_9764.79","~ PGA",0.818736215383093,-0.0478572062520699,0.801713327780032,0.086855998918883,0.0959808965782235
"NDE1_9765.4","~ PGA",0.102547979831842,-0.338356920176467,0.0674179993032498,0.989072890698106,1.17122413974817
"RIPP1_9767.22","~ PGA",0.859911787065865,-0.0164031271900996,0.931441270907064,0.06554609800698,0.0308445229739264
"IL.10.Ra.CD_9768.5","~ PGA",0.61605242910762,0.0133472668552259,0.944191617843984,0.21038232565506,0.0249398593805773
"DNER.ECD_9769.48","~ PGA",0.607418644777861,-0.191612458074176,0.310416784040328,0.216511881499304,0.508054804749438
"NLGN2.ECD_9772.153","~ PGA + Smoking",0.68565612339724,-0.363543353158442,0.0482956715012695,0.163893641078809,1.31609179113982
"RN149_9773.15","~ PGA",0.219565621955971,-0.225546187367123,0.230764449773501,0.658435657680926,0.636831095240654
"RN150_9774.59","~ PGA",0.358708419643447,0.0959193414680644,0.614111557279348,0.44525842939659,0.211752729331044
"TM52B_9778.45","~ PGA",0.765868762833429,-0.00995389392593121,0.958365932415619,0.115845643500929,0.0184686327958269
"HERP2_9779.63","~ PGA",0.374173917268395,0.0642478607946469,0.735893779505617,0.4269264893673,0.133184868140406
"DJC11_9783.75","~ PGA",0.442906608128906,0.0563299906262925,0.767492176455249,0.353687840030188,0.114926042873097
"IEX1_9786.310","~ PGA",0.818365152041755,-0.000226224861952982,0.999053365111491,0.0870528722066903,0.000411313020814402
"COLEC12_9787.23","~ PGA",0.166612237871249,0.152701781818263,0.42048287461184,0.778293102300432,0.376251687411925
"Nesprin.2_9789.52","~ PGA",0.39452319462187,-0.06538625873019,0.731383885745783,0.403927458867311,0.13585461250875
"BR.serine.threonine.kinase.2_9790.28","~ PGA",0.279122317069524,0.130531745346871,0.491753234369844,0.554205438349528,0.308252774948318
"IGDC4_9793.145","~ PGA",0.898367903914987,-0.102932312188607,0.588322407532613,0.0465457725542696,0.230384610251951
"ADCK4_9794.17","~ PGA",0.791420060830992,0.0958595584200305,0.614333411657342,0.101592945480426,0.211595864130514
"CLN5.CD_9795.9","~ PGA + Methotrexate",0.555635202921589,0.102706087326654,0.589146884159357,0.255210246825217,0.229776414844225
"CEL_9796.4","~ PGA",0.907012859126876,0.110850182356961,0.559789240916689,0.0423865557091926,0.251975452878458
"NDUB8_9800.20","~ PGA",0.334934298109131,0.150891982922639,0.426076029230679,0.475040377342659,0.370512898246574
"PLPL2_9802.27","~ PGA + Prednisone",0.862691985066064,0.0345031296067611,0.856363705004788,0.0641442368036067,0.0673417475548177
"SEM4B_9805.51","~ PGA + Smoking",0.809534608708397,-0.0864178972660391,0.649779252274715,0.0917645798324189,0.187234159975428
"TNR6B_9808.41","~ PGA + Smoking",0.505253424961364,-0.0689985828956595,0.717131883891613,0.2964907338507,0.144400968210367
"RHG01.CRAL.TRIO_9815.5","~ PGA",0.127158724296047,-0.210615346478226,0.263926557794854,0.895653837740328,0.57851690639445
"ISOC1_9816.37","~ PGA + Age",0.514066813642696,0.0300879066397466,0.874589827517936,0.288980431762332,0.0581955783043565
"Mcl.1_9819.110","~ PGA",0.483405757707167,-0.201340127138154,0.286017017117156,0.315688181140699,0.543608126940116
"DYR_9823.2","~ PGA",0.671401094763582,-0.0832507491986974,0.661844258354713,0.173017954941752,0.179244194389004
"Fragile.histidine.triad.protein_9826.135","~ PGA",0.862084695172795,0.0443400729427845,0.816029105198992,0.0644500649881859,0.0882943510477376
"LDHC_9828.86","~ PGA",0.637444922446322,0.0352910784646652,0.853118364326958,0.195557333891641,0.0689907092687686
"SULT.2A1_9829.91","~ PGA",0.636438735186544,0.089971540267398,0.636344658798981,0.196243396018176,0.196307596818192
"VAV3_9830.109","~ PGA + Smoking",0.683957831691245,0.0898212619926831,0.636910542409867,0.164970673175111,0.195921562430812
"G3BP2_9831.12","~ PGA",0.708308432194779,-0.0151570657508498,0.936638536970153,0.149777588028146,0.0284279776139628
"HGD_9832.33","~ PGA",0.646052216689877,0.139354514963037,0.462681536938046,0.189732379057842,0.334717830445875
"ADH1B_9834.62","~ PGA",0.368104024489169,-0.135410643079649,0.475563540388037,0.434029434376522,0.322791448450415
"AL1A3_9835.16","~ PGA",0.599812004243467,0.240956282171807,0.199600468937875,0.221984846805021,0.699838442723536
"DCK_9836.20","~ PGA",0.915512966880092,-0.00610875081562328,0.97444214178283,0.0383355001830484,0.0112439423343708
"NAD.P.H.dehydrogenase_9837.60","~ PGA",0.479406688149378,-0.0456974221145024,0.810497144501811,0.319295911466095,0.0912485108947891
"SMAD1_9838.4","~ PGA",0.701596635079659,0.0296354569158407,0.876461266880583,0.153912502552279,0.0572672717569733
"Tirap_9839.148","~ PGA",0.526814636398963,0.0520317182491859,0.784803490375042,0.278342167614956,0.1052390741204
"Cdc42Hs_9840.2","~ PGA",0.598737386996094,-0.0144783911649909,0.939470345457563,0.222763622330104,0.027116923926843
"Multifunctional.protein.ADE2_9841.197","~ PGA",0.895355673311064,-0.0334812795690414,0.860575833401981,0.0480044101903749,0.0652108538931686
"b.Catenin_9842.2","~ PGA",0.485297356075698,0.18889775973074,0.317450924161158,0.313992074736358,0.498323404272392
"ACTN1_9843.5","~ PGA",0.682690752790735,-0.0402680254276308,0.832676053035423,0.165775979730944,0.0795239250548285
"ACTN2_9844.138","~ PGA + Methotrexate",0.85626521799836,-0.0221700364713922,0.907427000556598,0.0673916969196839,0.0421883024137534
"PARK7_9845.33","~ PGA + Smoking",0.807672390925392,0.0959193414680644,0.614111557279348,0.0927647625732814,0.211752729331044
"Rho.GDI.beta_9846.32","~ PGA",0.804011684630494,0.0634631334734197,0.739007593860783,0.0947376396425035,0.131351098878666
"TGIF2_9847.21","~ PGA",0.42155273380694,0.264938785373884,0.157098056920011,0.375148089915039,0.803829186533137
"Cyclin.H_9848.22","~ PGA + Prednisone",0.584295226353363,-0.0613069375892581,0.74758414470519,0.233367661827439,0.126339918020954
"APEX1_9849.13","~ PGA + Prednisone",0.994588226346454,-0.034393831443568,0.856814056136437,0.00235668612835768,0.067113417465161
"IF1AX_9850.38","~ PGA + Age",0.644245654805754,-0.0400418005656778,0.833603036106071,0.190948501919856,0.0790407122766622
"FABPA_9851.9","~ PGA",0.15806402171955,0.223283938747593,0.235599908480526,0.80116697223617,0.627824882587866
"IFIT2_9853.3","~ PGA",0.255463215523764,0.168085072431066,0.374615506122509,0.592671625647254,0.426414250228086
"Aldose.reductase_9854.36","~ PGA",0.819667886254567,0.0640216359326939,0.736791026259371,0.0863620797915577,0.132655672265293
"Rho.A_9855.10","~ PGA",0.649041734081757,-0.00113112430976491,0.995266850749561,0.187727376699358,0.00206046069126637
"DHYS_9856.22","~ PGA",0.590094619559297,0.0638387140333672,0.737516774172492,0.229078345209095,0.132228097590198
"IRF4_9857.38","~ PGA",0.572424797832697,-0.101122513292983,0.594932273029203,0.242281560571542,0.225532471454375
"SSAT.1_9859.180","~ PGA",0.782784397937512,-0.0717132812390953,0.706482002382347,0.106357839065609,0.150898897319447
"Tropomyosin.4_9863.1","~ PGA",0.586456126060873,0.0214913618855333,0.910249359957283,0.231764472759681,0.0408396177684957
"TTC1_9864.38","~ PGA",0.602495977415681,-0.0307665812256056,0.871783914399333,0.220045848324886,0.0595911485691455
"UBE2B_9865.40","~ PGA",0.663149344329192,0.101801187878842,0.592449817706463,0.178388655435044,0.227348429817691
"F16P2_9867.23","~ PGA + Methotrexate",0.780559775510699,-0.0115374679596021,0.951749444759627,0.107593832921352,0.0214773678762436
"NF.kappa.B.p105_9869.28","~ PGA + Age + Sex",0.865989375217434,-0.0187766635420975,0.921549172859965,0.0624874362883644,0.0354814863461781
"SYWC_9870.17","~ PGA",0.0173959010839158,0.0667363342761297,0.726046768781639,1.75955307047277,0.139035403033253
"CTNA2_9872.23","~ PGA",0.400536351178624,0.0343861790168533,0.856845588776458,0.397358062850965,0.0670974347680102
"ERRalpha_9873.17","~ PGA",0.49216544854016,-0.0739755298586251,0.697648310952689,0.307888878311098,0.156363452883838
"p15.INK4b_9874.28","~ PGA",0.253323103863124,-0.0113112430976491,0.952694474900905,0.596325199381616,0.0210463534420146
"THOC1_9875.107","~ PGA",0.48939407703719,0.0125582739810396,0.947485952810263,0.310341291064391,0.0234272200535175
"aldolase.C_9876.20","~ PGA",0.622140507465635,0.0369918799390521,0.846121311765409,0.206111520894789,0.0725673659759935
"CRKL_9877.28","~ PGA",0.695679508348343,-0.0547464165926217,0.773857758527477,0.157590788854952,0.111338858908343
"SULT.1E_9878.3","~ PGA",0.901119784156401,-0.177812741495044,0.347187907952604,0.0452174752357821,0.459435409074201
"T23O_9880.33","~ PGA",0.56864627354995,0.0108587933737431,0.954584722581314,0.245157802525088,0.0201855204744112
"Glyoxalase.I_9883.29","~ PGA",0.450075532073301,0.100670063569077,0.59658973319366,0.346714596424747,0.22432422475154
"PPIL1_9884.8","~ PGA",0.757476788031522,0.0226300391929585,0.905514643413531,0.12063067105573,0.043104522155808
"RAP2A_9885.41","~ PGA + Sex",0.336614516167068,0.301783965845278,0.105072031603938,0.472867159437673,0.978512870427828
"XRCC4_9886.28","~ PGA",0.620368896006766,-0.104289661360325,0.583386167972668,0.207349984925582,0.234043872170676
"RBBP6_9887.40","~ PGA",0.553602345849274,-0.133940017883296,0.480414222004176,0.256802078256435,0.318384144386304
"AF1L1_9889.42","~ PGA",0.434882647773772,-0.0647003105185529,0.73410030829721,0.361627920746813,0.13424459353957
"Tropomyosin.alpha.3.chain_9890.8","~ PGA",0.112873684386832,0.0436613983569255,0.818798356488016,0.947407298621904,0.0868230377351084
"Ornithine.decarboxylase.antizyme_9893.27","~ PGA",0.474686472744725,0.0659592228013162,0.729117327324805,0.323593144300238,0.137202580722094
"MYO6_9894.13","~ PGA",0.831721646173002,0.0171930895084266,0.928147791059777,0.080021995533378,0.0323828645879092
"XPF_9895.77","~ PGA + Methotrexate",0.17432305879708,0.0339337292929473,0.858710338394867,0.758645162253319,0.066153308405792
"FOXGB_9896.21","~ PGA",0.823109336698468,0.125681891780694,0.508119127965633,0.0845424719919657,0.294034455919143
"MCM6_9897.9","~ PGA",0.707081327056921,0.105647010532043,0.578468261799359,0.150530631661713,0.237720464030339
"ARI1A_9898.161","~ PGA",0.0512944426925951,-0.0174193143703796,0.927204835177749,1.28992968437506,0.032824312284387
"KIF1C_9899.28","~ PGA",0.134303828427231,0.238441004498443,0.204477485794379,0.871911607278247,0.689354503468586
"NFH_9900.36","~ PGA",0.816060036678381,0.0900374950572869,0.636096364610233,0.0882778894826517,0.196477086476961
"EGLN1_9901.28","~ PGA",0.290755278577002,0.174419368565749,0.356615122797439,0.536472392038707,0.447800243863358
"TICN3_9906.21","~ PGA",0.994573915153454,0.0660576596902708,0.728728150581382,0.00236293526413182,0.137434453466813
"Tankyrase.1_9907.216","~ PGA",0.399473201456425,0.0400462553468637,0.833584779999625,0.398512349891843,0.0790502235341395
"MTAP_9910.9","~ PGA",0.691480278713464,-0.000678674585858946,0.997160100372908,0.160220201625609,0.00123510735894816
"RRBP1_9913.4","~ PGA",0.551153624627913,-0.174871818289655,0.355349431366127,0.258727332130016,0.449344375183566
"LRC4B.ECD_9916.146","~ PGA",0.616369647505227,0.111755081804773,0.556569185093375,0.210158755815967,0.254480842404372
"Calbindin.D28_9918.23","~ PGA",0.364492479785598,-0.244549075771174,0.192774415547136,0.438311427623946,0.714950604893722
"SOS1_9923.6","~ PGA",0.38706795314627,-0.211520245926038,0.261832693836573,0.412212784113425,0.58197612605756
"SREC.II.CD_9925.56","~ PGA",0.446937601484218,0.0463760967003613,0.807734498240783,0.349753106001645,0.0927313680588045
"S100P_9926.4","~ PGA",0.267304511653868,-0.161072101710523,0.395150928739888,0.57299371101584,0.403236992982925
"TENS4_9927.96","~ PGA",0.360007030973062,-0.198172979070812,0.293822665237711,0.443689017335531,0.531914706135947
