"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"Alpha.1B.glycoprotein_16561.9",0.0022609608530817,1843.5521192963,1560.96827159259,0.240046990382439,0.635093992482744,0.635093992482744
"SBSN_5724.58",0.00611853806996932,440.705658437037,361.232921803704,0.286886038023058,0.634979881680612,0.634979881680612
"CD1A_10814.7",0.00322346897084662,790.142098718519,662.231193422222,0.254777161747233,0.63482226817998,0.63482226817998
"SOCS7_11657.86",0.000178473430042961,407.112962966667,362.054259262963,0.169223236346455,0.634320851633943,0.634320851633943
"C1QL2_15670.15",0.205943169576896,913.695802462963,481.704773651852,0.923564706532555,0.633798688067303,0.633798688067303
"NCC27_5013.2",0.0207723370890321,25486.0927154815,33064.3149788889,-0.375564802285234,-0.631893277505974,0.631893277505974
"GEMI_17703.40",0.000560983686559646,374.143703703704,327.02368312963,0.194197377043317,0.631345337557763,0.631345337557763
"NELFA_24222.10",0.00298460649252377,1148.4238683037,965.75477362963,0.249926411581909,0.631092411087679,0.631092411087679
"SP.D_4414.69",0.125953591513284,10248.2779006296,6305.174774,0.700773236132349,0.630548360696155,0.630548360696155
"BUD31_20401.19",0.00412849778417541,1235.16080244815,1028.3298971037,0.264395707036053,0.630374345117197,0.630374345117197
"CLC7A_3603.60",0.132033042104901,1462.7279010963,890.334526733333,0.716242013040257,0.629804043367705,0.629804043367705
"KLH40_24256.7",0.0070093214783659,372.794012351852,304.500226337037,0.291935387768837,0.62892341842152,0.62892341842152
"AHSP_9025.5",0.0290898694732807,2516.89485604815,1895.39460908148,0.409146709205902,0.628554998245523,0.628554998245523
"CRBS_19311.15",0.289480898029749,496.132057596296,220.876995885185,1.16748100875682,0.628548529134579,0.628548529134579
"Angiopoietin.4_2500.2",0.103334435088378,376.14843622963,585.111625503704,-0.637409790525292,-0.628329843694951,0.628329843694951
"BPHL_17813.21",0.000905709005714932,571.024938274074,658.865699585185,-0.206430668770664,-0.628170860610384,0.628170860610384
"UN13A_14052.26",0.000600522128140668,357.204773651852,312.04549382963,0.194994982385366,0.628170677976973,0.628170677976973
"Cytidylate.kinase_18243.9",0.0263855365506181,2024.82602885185,2667.54436211111,-0.397714305405682,-0.627845352642467,0.627845352642467
"TPGS2_20436.93",0.00986045340789876,3564.72304522222,2870.19806581481,0.312639695986923,0.627187467889239,0.627187467889239
"Hemopexin_2768.56",0.0448842890963847,3140.88512339259,2275.04732513704,0.465274621651483,0.627146290877124,0.627146290877124
"NDUF5_22509.9",0.0106900627364014,3851.29825103704,3089.25699592593,0.318084958144579,0.626951733425961,0.626951733425961
"ABCD4_25886.11",0.00112704915271544,578.437222218519,499.202736618518,0.212534549116895,0.626563995689923,0.626563995689923
"FBX3_14628.72",0.381836094001578,2193.1055557037,776.455802496296,1.49799954078907,0.626348093812998,0.626348093812998
"NTAN1_23524.2",0.00989760782286592,2773.54004118519,2233.75818933333,0.312255535148204,0.625906777103623,0.625906777103623
"DJC30_7866.11",0.00100524342634278,2069.93866259259,2392.02214003704,-0.208642725137504,-0.625454297339636,0.625454297339636
"REG3G_9352.86",0.00381825613562348,596.262633759259,498.562160496296,0.258174539240498,0.624300874393429,0.624300874393429
"CETN1_21106.206",0.324914318947583,1089.72534964815,449.342839492593,1.27807605195199,0.623996539239912,0.623996539239912
"CRIM1.CD_8699.43",0.0127248084322723,527.165781881482,419.789197533333,0.328591686502324,0.622795841319627,0.622795841319627
"G45IP_9302.90",0.000102964790932287,283.773374481481,254.657283948148,0.156182249285734,0.622747240875717,0.622747240875717
"CRH_5614.44",0.0276485094064806,716.181666659259,542.920000003704,0.399585957346267,0.622686096633981,0.622686096633981
"CD133_21276.11",0.110394484763456,2806.19401225926,1788.64320988889,0.649749122144284,0.621844101727366,0.621844101727366
"RRM1_11360.39",0.112785742829706,6261.15473248148,9866.40094666667,-0.656095161048019,-0.621811430500431,0.621811430500431
"PTPRU_8337.65",0.0143114301870184,2487.31327159259,1969.5377777037,0.336731133689956,0.621038942048125,0.621038942048125
"UGT.1A6_7891.45",0.0967851837538094,792.904609077778,518.682592596296,0.612295359460267,0.620984517033344,0.620984517033344
"ANKS3_25261.42",0.000346470025133958,506.807119337037,447.5323251,0.179444899289297,0.620939345789994,0.620939345789994
"Nucleolin_13655.34",0.00551586793869474,394.325576137037,325.978209874074,0.274611757108447,0.620179386212013,0.620179386212013
"Activin.AC_18814.21",0.00510527649740471,362.828374492593,300.789094662963,0.27053502229463,0.620061058409584,0.620061058409584
"AMP1D_19752.197",0.00499354761504728,1832.6989712963,1520.74419755556,0.269192336884922,0.619570607252116,0.619570607252116
"Septin.6_17693.2",0.00486514012893566,1203.37092590741,1448.89679022222,-0.267873424539764,-0.619565688260511,0.619565688260511
"ETV2_23210.4",0.223628577282784,1437.40829233704,743.078395055556,0.951883585246089,0.619174284982365,0.619174284982365
"PYY_3727.35",0.0254262068017916,1023.8770782,782.314382737037,0.388222128582483,0.619104981457051,0.619104981457051
"DLK1.ECD_6496.60",0.0116556257419302,493.892551433333,616.38306582963,-0.319630015493792,-0.617993258065093,0.617993258065093
"Collagen.II_15569.15",0.00310776750685332,513.579382711111,609.08080247037,-0.246046345413364,-0.616973877189838,0.616973877189838
"IFT20_20460.22",0.0229141191233733,1167.39814806296,899.503045255556,0.376096613849621,0.616759646132789,0.616759646132789
"EKI1_8328.9",0.00100869620645642,633.307139911111,549.098930044445,0.205839244358137,0.616743697748825,0.616743697748825
"TARC_3519.3",0.0240738235190185,542.787242796296,706.865390981481,-0.381048694169097,-0.616710136708361,0.616710136708361
"IL.20.Rb_13435.31",0.380817488493415,3731.4661728963,1347.93592594815,1.46899068789636,0.615922992235899,0.615922992235899
"A1CF_12423.38",0.0110280301065874,1096.4250617037,881.606152255556,0.314601013425767,0.615832130895762,0.615832130895762
"ANK2_7624.19",0.000248846386667141,564.942242792593,501.966316881481,0.170512821079138,0.61453991474584,0.61453991474584
"STMN2_10900.272",0.0125862612196802,1362.69125516296,1704.84559671111,-0.323182356269642,-0.614079848397624,0.614079848397624
"STAR5_17383.4",0.00396183638517216,1275.73508222222,1522.95271607407,-0.255542378696477,-0.613839233014763,0.613839233014763
"EST3_25292.6",0.0349553682801741,2236.158498,1669.92493829259,0.421239193199695,0.613529037212145,0.613529037212145
"NAT5_22506.25",0.003029203476342,227.272962966667,268.9919753,-0.243137066952353,-0.612382414121372,0.612382414121372
"GITR_5526.53",0.306804800048743,1378.86057604074,603.250349796296,1.19264783351924,0.61199274510956,0.61199274510956
"TR3N_21361.8",0.00110064641623949,215.47510287037,248.663271596296,-0.206672250016623,-0.611409300588363,0.611409300588363
"CSNK1G2_12653.13",0.00293200467756282,496.336131688889,586.690617281482,-0.241282437664131,-0.611128685321834,0.611128685321834
"PPM1D_11315.148",0.000190331104765718,611.771378607407,545.965534981481,0.164182731368568,0.610840248246629,0.610840248246629
"GFRa.1_3314.74",0.00879965308066243,843.070823044445,686.268827159259,0.29688000767775,0.610247083068554,0.610247083068554
"MACD1_13653.335",0.00733130315622665,1306.47125514444,1071.71779837407,0.285750313445393,0.610025147432903,0.610025147432903
"TXND1_24680.51",0.00596112056483165,1382.93329222222,1143.55790120741,0.274202152824317,0.610009877610108,0.610009877610108
"DECR2_18343.10",0.0540176581308456,539.60574072963,753.196358014815,-0.481120327163476,-0.609802813686816,0.609802813686816
"PPN_11254.13",0.000350509710897069,762.518518525926,674.792304518519,0.176328854378093,0.609269080899849,0.609269080899849
"Troponin.I..skeletal..fast.twitch_5440.26",0.0437346001753534,3937.25069955556,2885.74539103704,0.448244560602174,0.609242728699638,0.609242728699638
"SLAF6_5128.53",0.000941626763960583,282.290144025926,245.524094648148,0.201314147727226,0.60920101150308,0.60920101150308
"ZKSC7_23570.87",0.00164338110118559,528.324506166667,453.982798348148,0.218786696337233,0.609159421641569,0.609159421641569
"LSM3_20976.19",0.0243253408885236,2036.29259256667,2645.14722222222,-0.37740314582292,-0.609106435079476,0.609106435079476
"NADPH.P450.Oxidoreductase_2731.29",0.013999968450249,3364.03979425926,2679.05543211111,0.328470339605316,0.608942275181769,0.608942275181769
"TPC6B_22812.4",0.0401224336647832,2981.77415637037,4033.21886840741,-0.435760707709046,-0.608588952623989,0.608588952623989
"SIGIRR_8326.63",0.00218505457585465,936.307983518519,799.022901225926,0.228746305700547,0.60858817262204,0.60858817262204
"TEFF1_15641.20",0.000580881444480184,885.152489692593,1008.39938271852,-0.188069218093325,-0.608575532995251,0.608575532995251
"PILRA.isoform.FDF03.M14_10816.150",0.135761255677134,3281.75413588518,2017.83016461481,0.701662406585127,0.608498586813929,0.608498586813929
"EDA_2826.53",0.00372990953752289,1246.26300416667,1047.70572012963,0.250375009349082,0.607986061120785,0.607986061120785
"AMOT_25296.3",0.0449432018573966,498.920699577778,681.919526748148,-0.450790970855159,-0.607366899303933,0.607366899303933
"Cytidylate.kinase_8312.139",0.00171059258413397,2772.01049377778,2380.95281888889,0.219393686624711,0.607030171085216,0.607030171085216
"HUS1_21290.66",0.0306156410846012,1432.72788054444,1086.36467069259,0.399256155041878,0.604496433442375,0.604496433442375
"RNF43_14120.2",0.00591384063186754,1466.6880247037,1215.61658435926,0.270873769388771,0.60354207557714,0.60354207557714
"IPIL1_9221.6",0.00286148950973926,2912.25693414815,3432.49648151852,-0.237120598477752,-0.603094389640149,0.603094389640149
"UBE2A_17743.14",0.000913823711275044,568.407654322222,495.435534985185,0.198228633187496,0.602444088028195,0.602444088028195
"QORL1_9207.60",0.0469447605916103,874.795493796296,638.966975314815,0.45320442073003,0.602042585877268,0.602042585877268
"RAB7B_12409.90",0.169379406566808,892.240102914815,519.442283951852,0.780468535488714,0.601850032750913,0.601850032750913
"PRPS1_11381.56",0.0082969807997469,267.309176959259,326.631954737037,-0.289156570708836,-0.601757931569113,0.601757931569113
"CHFR_11320.29",2.33002282902683e-05,950.682530855556,868.863004103704,0.129834929147314,0.601478463292756,0.601478463292756
"MO2R2_8980.19",0.00383927851832042,495.886131685185,417.2845679,0.248977310893247,0.601467033672779,0.601467033672779
"AGGF1_8051.10",0.318827080287495,336.04627572963,145.177407388889,1.21084295747792,0.601116687363511,0.601116687363511
"PEPA4_22572.19",0.150421752197816,8281.976687,4995.11407418519,0.729457516218593,0.600116934772756,0.600116934772756
"NLGN1_15620.4",0.0116299751182357,1467.48985602963,1183.85738684815,0.309855233338574,0.599390536769943,0.599390536769943
"BTG1_22088.3",0.0341088390629441,2313.82131681481,1743.21985592593,0.408522923165277,0.59935748720056,0.59935748720056
"NPDC1_10424.31",0.00279970467290756,490.337448562963,416.717942381481,0.234703730184476,0.5991722841998,0.5991722841998
"Tenascin.X_5698.60",0.0259631294861117,9016.09971207407,6940.51794237037,0.377460141616172,0.598517016495332,0.598517016495332
"Ephrin.A3_14153.8",0.390116728317253,939.116728381481,2590.70609041111,-1.46396895914949,-0.598478454899036,0.598478454899036
"SEMA6C_7202.107",0.0111976218668505,591.144897103704,477.926234566667,0.306723833683076,0.598379614365705,0.598379614365705
"BIN3_24645.2",0.00806091601150611,307.879670777778,375.327942377778,-0.285785090128297,-0.598324124036085,0.598324124036085
"GOT1_4912.17",0.040775602168712,2117.75199581482,1571.42080237037,0.430464085168218,0.598172727725636,0.598172727725636
"IL.17.sR_2992.59",0.0354571311586837,11220.7892181481,8432.80872418519,0.412089015750383,0.597651218552293,0.597651218552293
"EIF2A_25105.70",0.00265741107746074,594.9959465,698.742448577778,-0.231880946726732,-0.597218945462402,0.597218945462402
"NRP1_5542.22",0.00768431804833306,2687.81281896296,2209.94069955556,0.282425013813433,0.597157943403292,0.597157943403292
"APOL3_16823.75",0.0210181535753398,1496.93393002222,1169.83969125926,0.355699702822514,0.596652616160301,0.596652616160301
"Fas..soluble_6248.68",0.00326045587154685,526.850000003704,446.252839507407,0.239530920118622,0.595646730496571,0.595646730496571
"Cathepsin.B_3061.61",0.0115981038170918,1058.54917692593,855.21958847037,0.30772149114346,0.595629721131736,0.595629721131736
"DB113_13374.4",0.0159420206782775,6735.12242796296,5354.22506174074,0.331026387472552,0.595005575491652,0.595005575491652
"NAT14_11120.49",0.0209993483470237,2525.30386825926,1975.24884781481,0.354422577097852,0.594648137862543,0.594648137862543
"RBSK_19467.3",0.00599580612612001,1482.27619345185,1231.34654315926,0.26757744811773,0.59459787346332,0.59459787346332
"TIFA_21113.3",0.207582308137222,660.256131677778,361.480473255556,0.869108077885054,0.593435394097686,0.593435394097686
"Cadherin.12.ECD_19388.2",0.319996510392708,1097.29818928519,478.002037037037,1.19886695795718,0.593265017991007,0.593265017991007
"K1467.C.term_9981.18",0.00273166817817877,639.15296297037,544.561646085185,0.231065864477293,0.592353993386207,0.592353993386207
"NR1H4_8946.38",0.00158390800515917,852.496090585185,736.816831259259,0.210387200589494,0.589140975922821,0.589140975922821
"Insulin_4883.56",0.0238721148060102,183.048312762963,142.33864197037,0.36289709911788,0.58865868887098,0.58865868887098
"SPA9_7266.4",0.00728430223516726,2012.21713981481,1662.72004111111,0.275240719132893,0.588357875959179,0.588357875959179
"ApoM_14125.5",0.00438074547626805,672.184958851852,565.451152259259,0.249455861322834,0.588329669769607,0.588329669769607
"ISK2_13405.61",0.330646230206244,862.547304703704,369.333292188889,1.2236802658743,0.588145307659076,0.588145307659076
"KLRG2.C.term_10693.43",0.0841048619411951,494.61479422963,722.608991766667,-0.546909814760975,-0.588025891799595,0.588025891799595
"FAM9B_23315.30",0.176520555232645,1222.43125517778,711.986851859259,0.779830831305055,0.587372259182331,0.587372259182331
"UB2J1_6900.30",0.0257828183081038,1601.07516464074,1239.12594655556,0.36971820617116,0.587360079094104,0.587360079094104
"PKHA1_12459.13",0.0123197745948504,338.016851866667,418.297654314815,-0.307434733794945,-0.587015031585866,0.587015031585866
"CDCP1_6565.68",0.192702802616209,1274.19183134444,721.58893002963,0.820333382339728,0.586630220314133,0.586630220314133
"FGF.3_7894.155",0.000765619449145242,455.478662548148,399.852510285185,0.187915525603835,0.58554234289309,0.58554234289309
"DPYL5_12683.156",0.000586249661763024,492.825740744444,434.673724277778,0.181144722950756,0.585444781088592,0.585444781088592
"CG073_8927.6",0.0280400201127313,1157.9030247,891.601111085185,0.377044111976009,0.585256044620723,0.585256044620723
"NUMB_25248.28",0.0514280158684559,11707.6772422222,16032.9927155556,-0.453588864702132,-0.584585433499886,0.584585433499886
"TGF.b3_3520.58",0.00437880027306804,268.428806577778,226.147386822222,0.247276177979948,0.583236687059435,0.583236687059435
"FGL2_19635.69",0.00250142871143906,1452.4345679037,1243.42794237037,0.224150267100462,0.583196825521011,0.583196825521011
"EPHB2_8225.86",0.00979797822901353,1608.52497944444,1315.3942386963,0.29024308383839,0.583058745921564,0.583058745921564
"FCRL4.ECD_8973.23",0.115921002033781,685.822489711111,1055.95316874074,-0.622638733469936,-0.582688908246776,0.582688908246776
"ADCK4_9794.17",0.0552173491452011,192.697181066667,139.788045262963,0.463094480800253,0.582537868507724,0.582537868507724
"KCRS_18197.97",0.00523739230410522,864.879609059259,724.565288059259,0.255383632203301,0.582500668939187,0.582500668939187
"CLC2A_10953.14",0.00165273687539697,512.619238677778,443.418621396296,0.209218266651781,0.5820025964958,0.5820025964958
"NC2B_20947.50",0.00441367755225948,3337.19956788889,3960.38831274074,-0.247003928560896,-0.5817435038604,0.5817435038604
"IL24_3321.2",0.0116014622924414,406.590987644444,500.642839496296,-0.300203508992502,-0.581040069222046,0.581040069222046
"NEO1_8900.28",0.01400541248095,3783.24452681481,3044.45855966667,0.313438351268749,0.581021955593891,0.581021955593891
"RIR2B_8854.59",0.0287736475590146,1467.41763375556,1905.25792181481,-0.376706786861094,-0.580507072321288,0.580507072321288
"BATF_19227.18",4.01677938113668e-05,364.351851855556,332.530020577778,0.131847731365598,0.579618715267419,0.579618715267419
"RBM9_11462.8",0.0113862066280681,388.003724281481,315.653683122222,0.297727915382481,0.578670210525545,0.578670210525545
