"Protein","Study_group","Age","Sex","Smoking","Prednisone","Methotrexate","Aspirin"
"GAS2_23394.125",0.777077358540894,0.355873011920976,0.662659300569274,0.82093079373739,0.297377941901865,0.0642601167951296,0.833413582856051
"KHDR2_23395.5",0.917369390390366,0.702655718322778,0.909861265322586,0.227558399465208,0.506663712056377,0.458400933061545,0.384771872059694
"TWF2_23396.21",0.845017567505856,0.171057318629573,0.772704874495754,0.313418384322321,0.852149817248444,0.34283016537788,0.619240766706735
"GRL1A_23398.1",0.638533359886156,0.714545446076506,0.973910423470072,0.211475401753842,0.444553719616187,0.425597973586799,0.558328525451923
"NUP53_23399.35",0.39988805126311,0.114156443521113,0.415623341124708,0.186021868870108,0.840841451171474,0.591237203795857,0.0172208139003235
"DAZP1_23401.3",0.271163554236537,0.384100127221021,0.98087181294124,0.175590876846651,0.0353905993844108,0.379667981277513,0.316154271827195
"GD1L1_23402.147",0.761220138592336,0.723994216892978,0.397885025312716,0.57100771015043,0.18101921926186,0.327258708212654,0.793203195114507
"BORG4_23403.64",0.618696837130763,0.860294591247096,0.0315925933203363,0.928460443219853,0.715770826137183,0.374655940087898,0.553443438207866
"MD2L2_23404.16",0.284489438098849,0.646844779092686,0.396861726904448,0.502688214788778,0.639230640071667,0.185713910057751,0.840471135386216
"HORM2_23405.33",0.414379832598873,0.583499893632053,0.649647020352953,0.774143771268414,0.141210422289531,0.00803049461963935,0.80489524115913
"RASF5_23406.3",0.679067790512992,0.511342773095973,0.866409646075295,0.190443625156582,0.359414501367235,0.131354298321858,0.310740506239821
"SAST_23407.9",0.405801728482591,0.943447519385351,0.668543608900649,0.495933659206862,0.43152565232492,0.171424432541801,0.688838123680096
"Sorting.nexin.16_23408.1",0.676539921145607,0.307884642476729,0.146865139612552,0.929219973437244,0.689290605555723,0.482723003679109,0.301252326256479
"SYAP1_23409.83",0.650543875670798,0.548987919552825,0.988507444223543,0.201755492819495,0.720130869959344,0.398168925522221,0.607463054365019
"EIF3M_23410.46",0.819922583298132,0.235242467030463,0.937142926979431,0.198996402780996,0.88837104049976,0.646700673603591,0.460630726156461
"PNMA2_23411.108",0.28408611583506,0.773739950059209,0.599823303855213,0.499119464525664,0.781223378348763,0.0387866753166903,0.333089598170322
"ANR45_23413.38",0.61432288006849,0.657313458750479,0.238566176878087,0.197099448840727,0.905631855908427,0.626112761950598,0.262021198275703
"ZN483_23414.12",0.869672894221343,0.267546804605043,0.54612898445191,0.260965029055462,0.424049843154559,0.329257655417021,0.529524918039609
"Sorting.nexin.15_23416.47",0.190183883951103,0.226389383287732,0.874724096990866,0.794416357791229,0.895713160261256,0.4862347995943,0.335278533727975
"CCD92_23418.66",0.124227392887887,0.785100990255934,0.326261944488635,0.225482304859421,0.999366525834626,0.282037672819859,0.638043816139387
"RFC4_23422.47",0.19532306607166,0.40524416144475,0.664741800348802,0.298935010458442,0.553100909487912,0.625422061369268,0.0946495709332858
"ANR63_23424.4",0.404864160222963,0.619977101827736,0.247936365976156,0.329861011675899,0.220733222672035,0.257237517289508,0.515322935902479
"ERMIN_23425.19",0.688928539945971,0.362153273875587,0.714519421014531,0.795336322875589,0.826585773988115,0.974702790472641,0.84155966337026
"VCX1_23426.1",0.91335499379986,0.192384022787247,0.648931669620814,0.367972643569883,0.722842675552235,0.53271821198425,0.244119003393497
"F151B_23518.7",0.494421212982448,0.927492763032185,0.704893787265103,0.572838445696531,0.649559588384198,0.772286277345802,0.293073786153547
"TM221_23519.91",0.100133217789237,0.12584142973122,0.819900143679536,0.692472373132258,0.718203628502828,0.243511683804334,0.044481684774761
"YE006_23520.60",0.199989871402977,0.688170824650609,0.902533783425917,0.465008644215147,0.954165763356948,0.349177929432807,0.587806470215939
"NDK7_23521.29",0.982434049345659,0.383309497432628,0.922845859109787,0.21728698666819,0.782970577938193,0.588938245487554,0.436789269476964
"GIMD1_23522.1",0.549898187430976,0.683285774031459,0.620486505570577,0.649760076007982,0.517214791020145,0.235493180048654,0.334431401097302
"FA49A_23523.14",0.297347971619055,0.917525622236987,0.896605405819148,0.542658690446229,0.428448444895908,0.439111900762184,0.387844307281164
"NTAN1_23524.2",0.300247912844143,0.552245514574755,0.235000518485198,0.341138059103302,0.511877473676406,0.075608357503234,0.809063166239965
"NOSIP_23525.27",0.478277257845084,0.153117338427906,0.565794840197973,0.263651809852928,0.989821380442019,0.752388426585433,8.15484519850051e-06
"KTI12_23526.25",0.910719685371448,0.472592781920514,0.640426554219607,0.138946007201913,0.863467042661011,0.753998788610903,0.262839641017989
"PHIPL_23528.199",0.250881285094064,0.538029678073203,0.507670239414056,0.255336612132198,0.394408479752397,0.433929156975779,0.785252221424535
"STAR7_23529.11",0.134765917704728,0.448891712981706,0.49291129779405,0.45784612001416,0.595887781940802,0.833049609112718,0.525295802476347
"TMOD4_23530.3",0.240328354955405,0.329949253493721,0.617611813121482,0.398692120433147,0.0571991082282074,0.541681261016573,0.762023080299664
"HSH2D_23531.79",0.126302973061159,0.510495645558994,0.407736837723172,0.714146683531899,0.625204721733384,0.906476511049418,0.163087172278191
"RTF2_23534.27",0.693828665297544,0.174458751301084,0.212217757278573,0.402672254718634,0.335485224496482,0.0363667474223807,0.393601413410725
"FA45A_23535.3",0.897210131610583,0.163919910368129,0.816066109434233,0.388985867463509,0.862689645196648,0.260447186229028,0.564615473734985
"CS084_23536.14",0.254138026475223,0.335862222197608,0.427490543281131,0.652715729507235,0.433296225833963,0.707547593161415,0.432397659324223
"SP6_23537.4",0.16898298461362,0.512931547742123,0.878160868001356,0.555726254811451,0.275722914889129,0.854455043216076,0.415053804450803
"MAT1_23540.3",0.196858178082193,0.789539537709076,0.55055355699839,0.264085103222921,0.363735832790783,0.318968583365329,0.196599235130961
"CLYBL_23541.61",0.616757354088594,0.822556549826129,0.235429165643268,0.593741390382213,0.819578373973805,0.500120945723343,0.949463167990277
"GLP3L_23542.8",0.702731048794743,0.2691564364808,0.932163089454848,0.180478954281857,0.571092404023798,0.624761802022603,0.519113588085624
"TRUB1_23543.92",0.213770516800208,0.368188618871916,0.892866580129592,0.379425198733151,0.923646334666476,0.774348305578182,0.747011897557521
"TCP10_23544.10",0.368238110304381,0.62335331651116,0.96239781454416,0.924756953723419,0.828411737032882,0.222863314676282,0.823264211058621
"NDEL1_23545.6",0.927933859862807,0.0950456426229125,0.94490781039341,0.693198993527723,0.152624091841983,0.490372794505838,0.883666947031038
"HAGHL_23546.9",0.0844337690949821,0.861675835581646,0.329481785073819,0.30988248009699,0.956001843575134,0.0914977308068375,0.589623579152341
"TCEA3_23547.21",0.427062402549437,0.435548787382217,0.0437402608097019,0.520421494019017,0.908545047189284,0.79624800554626,0.543608158794622
"KDF1_23550.10",0.337962016429454,0.0573796502458091,0.0652875687466873,0.303731822184944,0.21309476913118,0.7048365635458,0.514116785668386
"TADA3_23551.15",0.166398182471354,0.315319696963237,0.792484679916735,0.355038225020308,0.915980629035623,0.0754481755023543,0.46052873420991
"ABI3_23553.1",0.157062114492377,0.245963307198149,0.221874440515377,0.916672476280964,0.252634250789846,0.261384034348107,0.990161132185963
"SHD_23554.2",0.77989594065679,0.0692244141735579,0.911454038024507,0.443805403563795,0.597015180812977,0.429915039164371,0.256332371719919
"RAD_23555.11",0.0233523210135915,0.105001748809187,0.515403710673755,0.943257782420556,0.312013928699787,0.43197618840312,0.1425710943866
"VGLL4_23556.4",0.786758444531374,0.401688193271886,0.349813259137686,0.352764056241918,0.938559109926835,0.134548478833922,0.613649318591144
"CAPZB_23557.110",0.016020572265726,0.173337396163406,0.207651473673449,0.316168891530272,0.116608715690471,0.822715581079804,0.936875877640032
"MET2B_23558.33",0.659427205716513,0.224977709591075,0.636762850193255,0.286980113812297,0.913266140880753,0.880490663466229,0.670057467077874
"DDRGK_23559.10",0.912070938454774,0.73637975769567,0.678679777126357,0.26565339573314,0.321495419321361,0.152522949068359,0.462263891675238
"CEP41_23560.154",0.453889269925447,0.16129435943901,0.770653587732206,0.513285205460295,0.303005374851557,0.446882921486417,0.620317136301193
"CCD97_23561.4",0.287877062629021,0.891201428144961,0.398616034821119,0.163138512937657,0.784906638627413,0.664925880944145,0.21258878342871
"MT21C_23564.83",0.248346706054086,0.0630875979249692,0.564672501313588,0.356738719040275,0.773077265802526,0.698047277730089,0.0111666881161369
"ApoL.II_23566.6",0.495523276229403,0.0497408588593849,0.695762130561433,0.0690892657627682,0.468002469538833,0.36066823248732,0.819543337092453
"GNAQ_23567.37",0.294843589650202,0.575671681557687,0.517166551683486,0.300306641898772,0.548596723940061,0.0470764113775308,0.364550149870032
"MEIS2_23568.41",0.952781155688792,0.628009334503368,0.973811656135694,0.206586735472318,0.595686176568494,0.381901712285849,0.474784880110035
"STA10_23569.53",0.767570192086828,0.0648115908261722,0.657026872770714,0.90098679259177,0.252150791262941,0.550556087438248,0.423864393566399
"ZKSC7_23570.87",0.0877279414407858,0.215189634991408,0.576594970475969,0.783883078279268,0.434603081043795,0.415044988211257,0.216383585555282
"CCD94_23571.93",0.865131417544618,0.959723302074426,0.324733814334072,0.179462941102509,0.648508972800923,0.649698584249711,0.24273407886765
"TYW3_23572.186",0.169811188024968,0.203619966868031,0.474766226842363,0.116984243431217,0.31899005457185,0.8066770370316,0.121463623387281
"COX19_23575.58",0.781913217138509,0.346505276265386,0.677686030285292,0.503949007178114,0.88879322006387,0.303812525590291,0.669721768104642
"BEX4_23576.46",0.470299132940925,0.026474777414146,0.943266904821004,0.443095507689993,0.650945262621018,0.16255840122525,0.743191006445119
"SMIM3_23578.6",0.330915581679501,0.144492694265086,0.768632141750933,0.224047292570705,0.725106327590936,0.660478913080873,0.000639656556620099
"KKLC1_23579.3",0.393945663265162,0.602092451797745,0.524421003659966,0.127777440604353,0.250335882672504,0.0228884299685646,0.398806663767745
"VEGF.sR3_2358.19",0.664350864656766,0.859181542910683,0.672243714217231,0.00912104613313012,0.84423026811975,0.526699208497713,0.00896408484121843
"PRR15_23580.2",0.599243040955488,0.797579614018471,0.156868457161924,0.623593694843972,0.51900779779673,0.969148546770459,0.52210732898465
"Obestatin_23581.131",0.811870616509387,0.138619085155272,0.0921121259569466,0.993183497167726,0.923605544492803,0.991624917639614,0.571061484782784
"NUD15_23584.2",0.3333668995432,0.528495499682434,0.80753902966896,0.122126426304841,0.444086133956785,0.638008441100501,0.57331669184972
"Cancer.testis.antigen.1B_23586.32",0.402308147819997,0.218187775404606,0.966486078930903,0.898856905583254,0.679377850855072,0.555402956398328,0.235093883561227
"HSDL2_23588.9",0.467361041011322,0.641143864683863,0.113346385016501,0.857209466193487,0.987433831875239,0.308958878833588,0.528608724802293
"PPR27_23589.21",0.192171303905742,0.415939660085401,0.570373944982262,0.455263860057314,0.69170182162378,0.117227123344802,0.627648955773556
"EXD1_23591.9",0.29701026413147,0.113217373113321,0.429362425265983,0.0933961648687102,0.907637425762948,0.29947251414217,0.830478317992639
"M21D2_23593.14",0.27707222640555,0.756767012761597,0.945122650863317,0.334293317209526,0.654309952457999,0.0353768418809553,0.459016733487361
"NR2CA_23594.2",0.460028892160778,0.851435811213044,0.557306841212227,0.283453887459854,0.738876446756481,0.730117575258276,0.960684051158096
"LACC1_23595.6",0.370674868467517,0.0303557700435599,0.0736247714531822,0.599934389562915,0.522456782059919,0.786901869532174,0.229834206228043
"CCD89_23596.17",0.225442102886314,0.474275641876992,0.76100465573439,0.934799300387549,0.986288221651543,0.54029766094457,0.957192504324116
"AGFG2_23597.11",0.769019720537593,0.395292739020991,0.688360509715383,0.487038709744342,0.887389187230205,0.416510391121505,0.677019391936043
"ACO12_23601.43",0.171858993761777,0.93166797316113,0.428560960086242,0.944540964378199,0.812681492009219,0.706489884745062,0.688078062907504
"NAPEP_23602.35",0.50506191946835,0.451299124753677,0.560677299774061,0.593733778741782,0.651035752093758,0.726596355730438,0.506509293833786
"T11L1_23605.3",0.715627551345266,0.633947960393461,0.663242403486667,0.569385945146135,0.97000224442331,0.337092241653285,0.489928043927867
"SAM4B_23606.18",0.847046201703514,0.99353473739213,0.922271517682899,0.217103079153588,0.282288205410735,0.248749437668689,0.478415143926991
"CP071_23607.1",0.155857554195262,0.233505143691341,0.595038229490385,0.398202179281794,0.567750347051724,0.819782007006828,0.0276339228155063
"MALD2_23611.16",0.848772216730623,0.0667708249774006,0.333066966118816,0.730615148458609,0.877096665532404,0.75303906948168,0.692777445300389
"TR112_23615.4",0.0314479274794649,0.703672362859436,0.391099961591761,0.422163680051246,0.449041203388162,0.0884711491406991,0.230693667923133
"PADI1_23616.4",0.305392321509686,0.720779637576498,0.102832013060917,0.244791039973757,0.4714877540893,0.700076302923887,0.318002685322543
"HYPK_23617.15",0.385343380990972,0.239011157432863,0.790904074040816,0.402000565004651,0.474650339915484,0.0759296817596234,0.305146121973144
"ZN593_23618.23",0.573740815109733,0.927225923341765,0.0843335780286385,0.255871944927054,0.0458612470299474,0.481220773599263,0.42552120233325
"L10K_23619.235",0.338419766136812,0.86977040757837,0.879867386734877,0.102361087882854,0.092617352783328,0.22409671494115,0.485522927557726
"CPZIP_23620.16",0.281164274661839,0.262882269414201,0.800486859992781,0.208374607824129,0.159518142851018,0.272882449722958,0.994601060919768
"TIM13_23621.326",0.716227141352993,0.448941825661312,0.278494471590632,0.369286942813004,0.19123317600025,0.947113015840007,0.0899877789977119
"SOSSC_23622.128",0.71515555771132,0.139508253231764,0.63165910053037,0.0258119958953436,0.444376313216293,0.0322162600316518,0.0438347538297662
"NUD11_23623.48",0.279928129574397,0.890821973005914,0.287928368694394,0.728025305298768,0.163351029819892,0.0801700894078557,0.287803966455082
"PEN2_23624.34",0.644189525692711,0.682020768616367,0.989924061178343,0.0869030256759348,0.276252713752844,0.558209938101557,0.385575882568045
"K1143_23625.44",0.67421888392475,0.2423787186906,0.473342113275314,0.554437540807138,0.545851685144514,0.786726338605747,0.809248367463139
"CF057_23627.3",0.426230614151075,0.37198282634949,0.325793913486881,0.129835118127588,0.92703649898869,0.889841582544706,0.163616980261799
"VMAC_23629.4",0.84360377825352,0.191395742933854,0.0297657515320012,0.180563495014988,0.314037174806383,0.847071576596042,0.848085091940784
"GALK2_23631.1",0.356951110146352,0.108353517405208,0.711748157472813,0.996230855862815,0.670327683666943,0.425571634497166,0.883086498378039
"SLNL1_23632.22",0.840454398008633,0.45714685033227,0.920295178801973,0.501025807531241,0.84492298984302,0.686849685256808,0.513178401349897
"RNF25_23637.55",0.867592534598855,0.978016925216501,0.946696874089502,0.358672387758178,0.996687182047327,0.310667150996401,0.12620468848041
"CARME_23638.3",0.165728337663182,0.584468649796577,0.450441875950714,0.561965776989522,0.427184823500225,0.927452523370895,0.658409055023975
"PEPL1_23639.93",0.363123429532081,0.876119777144015,0.620115427718018,0.411147018038891,0.228297392658081,0.213908582373155,0.636307045229458
"EHD2_23640.10",0.175687662575059,0.159628683385694,0.767722376450998,0.369161709832584,0.459998666614071,0.803026389804766,0.556586677600416
"DHB4_23643.22",0.829142743157238,0.264471613515866,0.641471344425984,0.294059516328087,0.859812866135199,0.189291844387978,0.696480100070447
"DAK_23644.19",0.351128382571102,0.303545900653331,0.364045766663326,0.829315178565076,0.228912833197641,0.220618744748076,0.199592230656165
